Date, Open, High, Low, Close
03/04/11, 1330.73, 1331.08, 1312.59, 1321.15
03/03/11, 1312.37, 1332.28, 1312.37, 1330.97
03/02/11, 1305.47, 1314.19, 1302.58, 1308.44
03/01/11, 1328.64, 1332.09, 1306.14, 1306.33
02/28/11, 1321.61, 1329.38, 1320.55, 1327.22
02/25/11, 1307.34, 1320.61, 1307.34, 1319.88
02/24/11, 1307.09, 1310.91, 1294.26, 1306.10
02/23/11, 1315.44, 1317.91, 1299.55, 1307.40
02/22/11, 1338.91, 1338.91, 1312.33, 1315.44
02/18/11, 1340.38, 1344.07, 1338.12, 1343.01
02/17/11, 1334.37, 1341.50, 1331.00, 1340.43
02/16/11, 1329.51, 1337.61, 1329.51, 1336.32
02/15/11, 1330.43, 1330.43, 1324.61, 1328.01
02/14/11, 1328.73, 1332.96, 1326.90, 1332.32
02/11/11, 1318.66, 1330.79, 1316.08, 1329.15
02/10/11, 1318.13, 1322.78, 1311.74, 1321.87
02/09/11, 1322.48, 1324.54, 1314.89, 1320.88
02/08/11, 1318.76, 1324.87, 1316.03, 1324.57
02/07/11, 1311.85, 1322.85, 1311.85, 1319.05
02/04/11, 1307.01, 1311.00, 1301.67, 1310.87
02/03/11, 1302.77, 1308.60, 1294.83, 1307.10
02/02/11, 1305.91, 1307.61, 1302.62, 1304.03
02/01/11, 1289.14, 1308.86, 1289.14, 1307.59
01/31/11, 1276.50, 1287.17, 1276.50, 1286.12
01/28/11, 1299.63, 1302.67, 1275.10, 1276.34
01/27/11, 1297.51, 1301.29, 1294.41, 1299.54
01/26/11, 1291.97, 1299.74, 1291.97, 1296.63
01/25/11, 1288.17, 1291.26, 1281.07, 1291.18
01/24/11, 1283.29, 1291.93, 1282.47, 1290.84
01/21/11, 1283.63, 1291.21, 1282.07, 1283.35
01/20/11, 1280.85, 1283.35, 1271.26, 1280.26
01/19/11, 1294.52, 1294.60, 1278.92, 1281.92
01/18/11, 1293.22, 1296.06, 1290.16, 1295.02
01/14/11, 1282.90, 1293.24, 1293.24, 1293.24
01/13/11, 1285.78, 1286.70, 1280.47, 1283.76
01/12/11, 1275.65, 1286.87, 1275.65, 1285.96
01/11/11, 1272.58, 1277.25, 1269.62, 1274.48
01/10/11, 1270.84, 1271.52, 1262.18, 1269.75
01/07/11, 1274.41, 1276.83, 1261.70, 1271.50
01/06/11, 1276.29, 1278.17, 1270.43, 1273.85
01/05/11, 1268.78, 1277.63, 1265.36, 1276.56
01/04/11, 1272.95, 1274.12, 1262.66, 1270.20
01/03/11, 1257.62, 1276.17, 1257.62, 1271.87
12/31/10, 1256.76, 1259.34, 1254.19, 1257.64
12/30/10, 1259.44, 1261.09, 1256.32, 1257.88
12/29/10, 1258.78, 1262.60, 1258.78, 1259.78
12/28/10, 1259.10, 1259.90, 1256.22, 1258.51
12/27/10, 1254.66, 1258.43, 1251.48, 1257.54
12/23/10, 1257.53, 1258.59, 1254.05, 1256.77
12/22/10, 1254.94, 1259.39, 1254.94, 1258.84
12/21/10, 1249.43, 1254.61, 1249.43, 1254.60
12/20/10, 1245.76, 1250.20, 1241.51, 1247.08
12/17/10, 1243.63, 1245.81, 1239.87, 1243.91
12/16/10, 1236.34, 1243.75, 1232.85, 1242.87
12/15/10, 1241.58, 1244.25, 1234.01, 1235.23
12/14/10, 1241.84, 1246.59, 1238.17, 1241.59
12/13/10, 1242.52, 1246.73, 1240.34, 1240.46
12/10/10, 1233.85, 1240.40, 1232.58, 1240.40
12/09/10, 1230.14, 1234.71, 1226.85, 1233.00
12/08/10, 1225.02, 1228.93, 1219.50, 1228.28
12/07/10, 1227.25, 1235.05, 1223.25, 1223.75
12/06/10, 1223.87, 1225.80, 1220.67, 1223.12
12/03/10, 1219.93, 1225.57, 1216.82, 1224.71
12/02/10, 1206.81, 1221.89, 1206.81, 1221.53
12/01/10, 1186.60, 1207.61, 1186.60, 1206.07
11/30/10, 1182.96, 1187.40, 1174.14, 1180.55
11/29/10, 1189.08, 1190.34, 1173.64, 1187.76
11/26/10, 1194.16, 1194.16, 1186.93, 1189.40
11/24/10, 1183.70, 1198.62, 1183.70, 1198.35
11/23/10, 1192.51, 1192.51, 1176.91, 1180.73
11/22/10, 1198.07, 1198.94, 1184.58, 1197.84
11/19/10, 1196.12, 1199.97, 1189.44, 1199.73
11/18/10, 1183.75, 1200.29, 1183.75, 1196.69
11/17/10, 1178.33, 1183.56, 1175.82, 1178.59
11/16/10, 1194.79, 1194.79, 1173.00, 1178.34
11/15/10, 1200.44, 1207.43, 1197.15, 1197.75
11/12/10, 1209.07, 1210.50, 1194.08, 1199.21
11/11/10, 1213.04, 1215.45, 1204.49, 1213.54
11/10/10, 1213.14, 1218.75, 1204.33, 1218.71
11/09/10, 1223.59, 1226.84, 1208.94, 1213.40
11/08/10, 1223.24, 1224.57, 1217.55, 1223.25
11/05/10, 1221.20, 1227.08, 1220.29, 1225.85
11/04/10, 1198.34, 1221.25, 1198.34, 1221.06
11/03/10, 1193.79, 1198.30, 1183.56, 1197.96
11/02/10, 1187.86, 1195.88, 1187.86, 1193.57
11/01/10, 1185.71, 1195.81, 1177.65, 1184.38
10/29/10, 1183.87, 1185.46, 1179.70, 1183.26
10/28/10, 1184.47, 1189.53, 1177.10, 1183.78
10/27/10, 1183.84, 1183.84, 1171.70, 1182.45
10/26/10, 1184.88, 1187.11, 1177.72, 1185.64
10/25/10, 1184.74, 1196.14, 1184.74, 1185.62
10/22/10, 1180.52, 1183.93, 1178.99, 1183.08
10/21/10, 1179.82, 1189.43, 1171.17, 1180.26
10/20/10, 1166.74, 1182.94, 1166.74, 1178.17
10/19/10, 1178.64, 1178.64, 1159.71, 1165.90
10/18/10, 1176.83, 1185.53, 1174.55, 1184.71
10/15/10, 1177.47, 1181.20, 1167.12, 1176.19
10/14/10, 1177.82, 1178.89, 1166.71, 1173.81
10/13/10, 1171.32, 1184.38, 1171.32, 1178.10
10/12/10, 1164.28, 1172.58, 1155.71, 1169.77
10/11/10, 1165.32, 1168.68, 1162.02, 1165.32
10/08/10, 1158.36, 1167.73, 1155.58, 1165.15
10/07/10, 1161.57, 1163.87, 1151.41, 1158.06
10/06/10, 1159.81, 1162.33, 1154.85, 1159.97
10/05/10, 1140.68, 1162.76, 1140.68, 1160.75
10/04/10, 1144.96, 1148.16, 1131.87, 1137.03
10/01/10, 1143.49, 1150.30, 1139.42, 1146.24
09/30/10, 1145.97, 1157.16, 1136.08, 1141.20
09/29/10, 1146.75, 1148.63, 1140.26, 1144.73
09/28/10, 1142.31, 1150.00, 1132.09, 1147.70
09/27/10, 1148.64, 1149.92, 1142.00, 1142.16
09/24/10, 1131.69, 1148.90, 1131.69, 1148.67
09/23/10, 1131.10, 1136.77, 1122.79, 1124.83
09/22/10, 1139.49, 1144.38, 1131.58, 1134.28
09/21/10, 1142.82, 1148.59, 1136.22, 1139.78
09/20/10, 1126.57, 1144.86, 1126.57, 1142.71
09/17/10, 1126.39, 1131.47, 1122.43, 1125.59
09/16/10, 1123.89, 1125.44, 1118.88, 1124.66
09/15/10, 1119.43, 1126.46, 1114.63, 1125.07
09/14/10, 1121.16, 1127.36, 1115.58, 1121.10
09/13/10, 1113.38, 1123.87, 1113.38, 1121.90
09/10/10, 1104.57, 1110.88, 1103.92, 1109.55
09/09/10, 1101.15, 1110.27, 1101.15, 1104.18
09/08/10, 1092.36, 1103.26, 1092.36, 1098.87
09/07/10, 1102.60, 1102.60, 1091.15, 1091.84
09/03/10, 1093.61, 1105.10, 1093.61, 1104.51
09/02/10, 1080.66, 1090.10, 1080.39, 1090.10
09/01/10, 1049.72, 1081.30, 1049.72, 1080.29
08/31/10, 1046.88, 1055.14, 1040.88, 1049.33
08/30/10, 1062.90, 1064.40, 1048.79, 1048.92
08/27/10, 1049.27, 1065.21, 1039.70, 1064.59
08/26/10, 1047.91, 1056.28, 1045.40, 1047.22
08/25/10, 1048.98, 1059.38, 1039.83, 1055.33
08/24/10, 1063.20, 1063.20, 1046.68, 1051.87
08/23/10, 1073.36, 1081.58, 1067.08, 1067.36
08/20/10, 1075.63, 1075.63, 1063.91, 1071.69
08/19/10, 1092.44, 1092.44, 1070.66, 1075.63
08/18/10, 1092.08, 1099.77, 1085.76, 1094.16
08/17/10, 1081.16, 1100.14, 1081.16, 1092.54
08/16/10, 1077.49, 1082.62, 1069.49, 1079.38
08/13/10, 1082.22, 1086.25, 1079.00, 1079.25
08/12/10, 1081.48, 1086.72, 1076.69, 1083.61
08/11/10, 1116.89, 1116.89, 1088.55, 1089.47
08/10/10, 1122.92, 1127.16, 1111.58, 1121.06
08/09/10, 1122.80, 1129.24, 1120.91, 1127.79
08/06/10, 1122.07, 1123.06, 1107.17, 1121.64
08/05/10, 1125.78, 1126.56, 1118.81, 1125.81
08/04/10, 1121.06, 1128.75, 1119.46, 1127.24
08/03/10, 1125.34, 1125.44, 1116.76, 1120.46
08/02/10, 1107.53, 1127.30, 1107.53, 1125.86
07/30/10, 1098.44, 1106.44, 1088.01, 1101.60
07/29/10, 1108.07, 1115.90, 1092.82, 1101.53
07/28/10, 1112.84, 1114.66, 1103.11, 1106.13
07/27/10, 1117.36, 1120.95, 1109.78, 1113.84
07/26/10, 1102.89, 1115.01, 1101.30, 1115.01
07/23/10, 1092.17, 1103.73, 1087.88, 1102.66
07/22/10, 1072.14, 1097.50, 1072.14, 1093.67
07/21/10, 1086.67, 1088.96, 1065.25, 1069.59
07/20/10, 1064.53, 1083.94, 1056.88, 1083.48
07/19/10, 1066.85, 1074.70, 1061.11, 1071.25
07/16/10, 1093.85, 1093.85, 1063.32, 1064.88
07/15/10, 1094.46, 1098.66, 1080.53, 1096.48
07/14/10, 1095.61, 1099.08, 1087.68, 1095.17
07/13/10, 1080.65, 1099.46, 1080.65, 1095.34
07/12/10, 1077.23, 1080.78, 1070.45, 1078.75
07/09/10, 1070.50, 1078.16, 1068.10, 1077.96
07/08/10, 1062.92, 1071.25, 1058.24, 1070.25
07/07/10, 1028.54, 1060.89, 1028.54, 1060.27
07/06/10, 1028.09, 1042.50, 1018.35, 1028.06
07/02/10, 1027.65, 1032.95, 1015.93, 1022.58
07/01/10, 1031.10, 1033.58, 1010.91, 1027.37
06/30/10, 1040.56, 1048.08, 1028.33, 1030.71
06/29/10, 1071.10, 1071.10, 1035.18, 1041.24
06/28/10, 1074.89, 1082.60, 1071.45, 1074.57
06/25/10, 1075.10, 1083.56, 1067.89, 1076.76
06/24/10, 1090.93, 1090.93, 1071.60, 1073.69
06/23/10, 1095.57, 1099.64, 1085.31, 1092.04
06/22/10, 1113.90, 1118.50, 1094.18, 1095.31
06/21/10, 1122.79, 1131.23, 1108.24, 1113.20
06/18/10, 1116.16, 1121.01, 1113.93, 1117.51
06/17/10, 1115.98, 1117.72, 1105.87, 1116.04
06/16/10, 1114.02, 1118.74, 1107.13, 1114.61
06/15/10, 1091.21, 1115.59, 1091.21, 1115.23
06/14/10, 1095.00, 1105.91, 1089.03, 1089.63
06/11/10, 1082.65, 1092.25, 1077.12, 1091.60
06/10/10, 1058.77, 1087.85, 1058.77, 1086.84
06/09/10, 1062.75, 1077.74, 1052.25, 1055.69
06/08/10, 1050.81, 1063.15, 1042.17, 1062.00
06/07/10, 1065.84, 1071.36, 1049.86, 1050.47
06/04/10, 1098.43, 1098.43, 1060.50, 1064.88
06/03/10, 1098.82, 1105.67, 1091.81, 1102.83
06/02/10, 1073.01, 1098.56, 1072.03, 1098.38
06/01/10, 1087.30, 1094.77, 1069.89, 1070.71
05/28/10, 1102.59, 1102.59, 1084.78, 1089.41
05/27/10, 1074.27, 1103.52, 1074.27, 1103.06
05/26/10, 1075.51, 1090.75, 1065.59, 1067.95
05/25/10, 1067.42, 1074.75, 1040.78, 1074.03
05/24/10, 1084.78, 1089.95, 1072.70, 1073.65
05/21/10, 1067.26, 1090.16, 1055.90, 1087.69
05/20/10, 1107.34, 1107.34, 1071.58, 1071.59
05/19/10, 1119.57, 1124.27, 1100.66, 1115.05
05/18/10, 1138.78, 1148.66, 1117.20, 1120.80
05/17/10, 1136.52, 1141.88, 1114.96, 1136.94
05/14/10, 1157.19, 1157.19, 1126.14, 1135.68
05/13/10, 1170.04, 1173.57, 1156.14, 1157.44
05/12/10, 1155.43, 1172.87, 1155.43, 1171.67
05/11/10, 1156.39, 1170.48, 1147.71, 1155.79
05/10/10, 1122.27, 1163.85, 1122.27, 1159.73
05/07/10, 1127.04, 1135.13, 1096.13, 1110.88
05/06/10, 1164.38, 1167.58, 1065.79, 1128.15
05/05/10, 1169.24, 1175.95, 1158.15, 1165.90
05/04/10, 1197.50, 1197.50, 1168.12, 1173.60
05/03/10, 1188.58, 1205.13, 1188.58, 1202.26
04/30/10, 1206.77, 1207.99, 1186.32, 1186.69
04/29/10, 1193.30, 1209.36, 1193.30, 1206.78
04/28/10, 1191.97, 1195.05, 1181.81, 1191.36
04/27/10, 1209.92, 1211.38, 1181.62, 1183.71
04/26/10, 1217.07, 1218.80, 1211.07, 1212.05
04/23/10, 1207.87, 1217.28, 1205.10, 1217.28
04/22/10, 1202.52, 1210.27, 1190.19, 1208.67
04/21/10, 1207.16, 1210.99, 1198.85, 1205.94
04/20/10, 1199.04, 1208.58, 1199.04, 1207.17
04/19/10, 1192.06, 1197.87, 1183.68, 1197.52
04/16/10, 1210.17, 1210.17, 1186.77, 1192.13
04/15/10, 1210.77, 1213.92, 1208.50, 1211.67
04/14/10, 1198.69, 1210.65, 1198.69, 1210.65
04/13/10, 1195.94, 1199.04, 1188.82, 1197.30
04/12/10, 1194.94, 1199.20, 1194.71, 1196.48
04/09/10, 1187.47, 1194.66, 1187.15, 1194.37
04/08/10, 1181.75, 1188.55, 1175.12, 1186.44
04/07/10, 1188.23, 1189.60, 1177.25, 1182.45
04/06/10, 1186.01, 1191.80, 1182.77, 1189.44
04/05/10, 1178.71, 1187.73, 1178.71, 1187.44
04/01/10, 1171.23, 1181.43, 1170.69, 1178.10
03/31/10, 1171.75, 1174.56, 1165.77, 1169.43
03/30/10, 1173.75, 1177.83, 1168.92, 1173.27
03/29/10, 1167.71, 1174.85, 1167.71, 1173.22
03/26/10, 1167.58, 1173.93, 1161.48, 1166.59
03/25/10, 1170.03, 1180.69, 1165.09, 1165.73
03/24/10, 1172.70, 1173.04, 1166.01, 1167.72
03/23/10, 1166.47, 1174.72, 1163.83, 1174.17
03/22/10, 1157.25, 1167.82, 1152.88, 1165.81
03/19/10, 1166.68, 1169.20, 1155.33, 1159.90
03/18/10, 1166.13, 1167.77, 1161.16, 1165.83
03/17/10, 1159.94, 1169.84, 1159.94, 1166.21
03/16/10, 1150.83, 1160.28, 1150.35, 1159.46
03/15/10, 1148.53, 1150.98, 1141.45, 1150.51
03/12/10, 1151.71, 1153.41, 1146.97, 1149.99
03/11/10, 1143.96, 1150.24, 1138.99, 1150.24
03/10/10, 1140.22, 1148.26, 1140.09, 1145.61
03/09/10, 1137.56, 1145.37, 1134.90, 1140.45
03/08/10, 1138.40, 1141.05, 1136.77, 1138.50
03/05/10, 1125.12, 1139.38, 1125.12, 1138.70
03/04/10, 1119.12, 1123.73, 1116.66, 1122.97
03/03/10, 1119.36, 1125.64, 1116.58, 1118.79
03/02/10, 1117.01, 1123.46, 1116.51, 1118.31
03/01/10, 1105.36, 1116.11, 1105.36, 1115.71
02/26/10, 1103.10, 1107.24, 1097.56, 1104.49
02/25/10, 1101.24, 1103.50, 1086.02, 1102.94
02/24/10, 1095.89, 1106.42, 1095.50, 1105.24
02/23/10, 1107.49, 1108.58, 1092.18, 1094.60
02/22/10, 1110.00, 1112.29, 1105.38, 1108.01
02/19/10, 1105.49, 1112.42, 1100.80, 1109.17
02/18/10, 1099.03, 1108.24, 1097.48, 1106.75
02/17/10, 1096.14, 1101.03, 1094.72, 1099.51
02/16/10, 1079.13, 1095.67, 1079.13, 1094.87
02/12/10, 1075.95, 1077.81, 1062.97, 1075.51
02/11/10, 1067.10, 1080.04, 1060.59, 1078.47
02/10/10, 1069.68, 1073.67, 1059.34, 1068.13
02/09/10, 1060.06, 1079.28, 1060.06, 1070.52
02/08/10, 1065.51, 1071.20, 1056.51, 1056.74
02/05/10, 1064.12, 1067.13, 1044.50, 1066.19
02/04/10, 1097.25, 1097.25, 1062.78, 1063.11
02/03/10, 1100.67, 1102.72, 1093.97, 1097.28
02/02/10, 1090.05, 1104.73, 1087.96, 1103.32
02/01/10, 1073.89, 1089.38, 1073.89, 1089.19
01/29/10, 1087.61, 1096.45, 1071.59, 1073.87
01/28/10, 1096.93, 1100.22, 1078.46, 1084.53
01/27/10, 1091.54, 1099.51, 1083.11, 1097.50
01/26/10, 1095.80, 1103.69, 1089.86, 1092.17
01/25/10, 1092.40, 1102.97, 1092.40, 1096.78
01/22/10, 1115.49, 1115.49, 1090.18, 1091.76
01/21/10, 1138.68, 1141.58, 1114.84, 1116.48
01/20/10, 1138.34, 1147.95, 1129.05, 1138.04
01/19/10, 1136.03, 1150.45, 1135.77, 1150.23
01/15/10, 1147.72, 1147.77, 1131.39, 1136.03
01/14/10, 1145.68, 1150.41, 1143.80, 1148.46
01/13/10, 1137.31, 1148.40, 1133.18, 1145.68
01/12/10, 1143.81, 1143.81, 1131.77, 1136.22
01/11/10, 1145.96, 1149.74, 1142.02, 1146.98
01/08/10, 1140.52, 1145.39, 1136.22, 1144.98
01/07/10, 1136.27, 1142.46, 1131.32, 1141.69
01/06/10, 1135.71, 1139.19, 1133.95, 1137.14
01/05/10, 1132.66, 1136.63, 1129.66, 1136.52
01/04/10, 1116.56, 1133.87, 1116.56, 1132.99
12/31/09, 1126.60, 1127.64, 1114.81, 1115.10
12/30/09, 1125.53, 1126.42, 1121.94, 1126.42
12/29/09, 1128.55, 1130.38, 1126.08, 1126.20
12/28/09, 1127.53, 1130.38, 1123.51, 1127.78
12/24/09, 1121.08, 1126.48, 1121.08, 1126.48
12/23/09, 1118.84, 1121.58, 1116.00, 1120.59
12/22/09, 1114.51, 1120.27, 1114.51, 1118.02
12/21/09, 1105.31, 1117.68, 1105.31, 1114.05
12/18/09, 1097.86, 1103.74, 1093.88, 1102.47
12/17/09, 1106.36, 1106.36, 1095.88, 1096.08
12/16/09, 1108.61, 1116.21, 1107.96, 1109.18
12/15/09, 1114.11, 1114.11, 1105.35, 1107.93
12/14/09, 1107.84, 1114.76, 1107.84, 1114.11
12/11/09, 1103.96, 1108.50, 1101.34, 1106.41
12/10/09, 1098.69, 1106.25, 1098.69, 1102.35
12/09/09, 1091.07, 1097.04, 1085.89, 1095.95
12/08/09, 1103.04, 1103.04, 1088.61, 1091.94
12/07/09, 1105.52, 1110.72, 1100.83, 1103.25
12/04/09, 1100.43, 1119.13, 1096.52, 1105.98
12/03/09, 1110.59, 1117.28, 1098.74, 1099.92
12/02/09, 1109.03, 1115.58, 1105.29, 1109.24
12/01/09, 1098.89, 1112.28, 1098.89, 1108.86
11/30/09, 1091.07, 1097.24, 1086.25, 1095.63
11/27/09, 1105.47, 1105.47, 1083.74, 1091.49
11/25/09, 1106.49, 1111.18, 1104.75, 1110.63
11/24/09, 1105.83, 1107.56, 1097.63, 1105.65
11/23/09, 1094.86, 1112.38, 1094.86, 1106.24
11/20/09, 1094.66, 1094.66, 1086.81, 1091.38
11/19/09, 1106.44, 1106.44, 1088.40, 1094.90
11/18/09, 1109.44, 1111.10, 1102.70, 1109.80
11/17/09, 1109.22, 1110.52, 1102.19, 1110.32
11/16/09, 1094.13, 1113.69, 1094.13, 1109.30
11/13/09, 1087.59, 1097.79, 1085.33, 1093.48
11/12/09, 1098.31, 1107.97, 1084.90, 1087.24
11/11/09, 1096.04, 1105.37, 1093.81, 1098.51
11/10/09, 1091.86, 1096.42, 1087.40, 1093.01
11/09/09, 1076.84, 1093.19, 1072.31, 1093.08
11/06/09, 1060.29, 1071.48, 1059.32, 1069.30
11/05/09, 1054.50, 1066.65, 1047.30, 1066.63
11/04/09, 1053.74, 1061.00, 1045.15, 1046.50
11/03/09, 1036.10, 1046.36, 1033.94, 1045.41
11/02/09, 1040.80, 1052.18, 1029.38, 1042.88
10/30/09, 1061.28, 1065.41, 1033.38, 1036.19
10/29/09, 1050.78, 1066.83, 1043.69, 1066.11
10/28/09, 1059.42, 1063.26, 1042.19, 1042.63
10/27/09, 1069.21, 1072.48, 1060.62, 1063.41
10/26/09, 1080.95, 1091.75, 1065.23, 1066.95
10/23/09, 1095.68, 1095.83, 1075.49, 1079.60
10/22/09, 1080.77, 1095.21, 1074.31, 1092.91
10/21/09, 1089.16, 1101.36, 1080.77, 1081.40
10/20/09, 1097.65, 1098.64, 1086.16, 1091.06
10/19/09, 1090.58, 1100.17, 1086.48, 1097.91
10/16/09, 1087.50, 1094.67, 1081.53, 1087.68
10/15/09, 1087.30, 1096.56, 1086.41, 1096.56
10/14/09, 1086.31, 1093.17, 1078.68, 1092.02
10/13/09, 1072.58, 1075.30, 1066.71, 1073.19
10/12/09, 1076.27, 1079.46, 1071.63, 1076.19
10/09/09, 1065.25, 1071.51, 1063.00, 1071.49
10/08/09, 1064.77, 1070.67, 1060.03, 1065.48
10/07/09, 1051.92, 1058.02, 1050.10, 1057.58
10/06/09, 1047.85, 1060.55, 1042.02, 1054.72
10/05/09, 1029.67, 1042.58, 1025.92, 1040.46
10/02/09, 1020.49, 1030.60, 1019.95, 1025.21
10/01/09, 1052.80, 1054.91, 1029.45, 1029.85
09/30/09, 1062.76, 1063.40, 1046.47, 1057.08
09/29/09, 1064.87, 1069.62, 1057.83, 1060.61
09/28/09, 1049.36, 1065.13, 1045.38, 1062.98
09/25/09, 1047.78, 1053.47, 1041.17, 1044.38
09/24/09, 1064.03, 1066.29, 1045.85, 1050.78
09/23/09, 1073.54, 1080.15, 1060.39, 1060.87
09/22/09, 1070.66, 1073.81, 1066.35, 1071.66
09/21/09, 1060.03, 1067.28, 1057.46, 1064.66
09/18/09, 1071.52, 1071.52, 1064.27, 1068.30
09/17/09, 1066.62, 1074.77, 1061.20, 1065.49
09/16/09, 1057.21, 1068.76, 1052.87, 1068.76
09/15/09, 1049.71, 1056.04, 1043.42, 1052.63
09/14/09, 1035.00, 1049.74, 1035.00, 1049.34
09/11/09, 1045.62, 1048.18, 1038.40, 1042.73
09/10/09, 1033.77, 1044.14, 1028.04, 1044.14
09/09/09, 1026.82, 1036.34, 1023.97, 1033.37
09/08/09, 1024.75, 1026.07, 1018.67, 1025.39
09/04/09, 1004.45, 1016.48, 1001.65, 1016.40
09/03/09, 999.73, 1003.43, 992.25, 1003.24
09/02/09, 993.53, 1000.34, 991.97, 994.75
09/01/09, 1015.88, 1028.45, 996.28, 998.04
08/31/09, 1019.42, 1025.21, 1014.62, 1020.62
08/28/09, 1037.81, 1039.47, 1023.13, 1028.93
08/27/09, 1026.23, 1033.33, 1016.20, 1030.98
08/26/09, 1024.73, 1032.47, 1021.57, 1028.12
08/25/09, 1030.52, 1037.75, 1026.21, 1028.00
08/24/09, 1030.69, 1035.82, 1022.48, 1025.57
08/21/09, 1020.85, 1027.59, 1009.06, 1026.13
08/20/09, 997.39, 1008.92, 996.39, 1007.37
08/19/09, 979.01, 999.61, 980.62, 996.46
08/18/09, 982.68, 991.20, 980.62, 989.67
08/17/09, 985.21, 998.18, 978.51, 979.73
08/14/09, 1012.55, 1012.60, 994.60, 1004.09
08/13/09, 1008.93, 1012.78, 993.36, 1012.73
08/12/09, 993.36, 1012.78, 993.36, 1005.81
08/11/09, 1001.90, 1005.77, 992.40, 994.35
08/10/09, 1004.80, 1010.12, 1000.99, 1007.10
08/07/09, 1007.28, 1018.00, 999.83, 1010.48
08/06/09, 1006.73, 1008.00, 992.49, 997.08
08/05/09, 1006.11, 1006.64, 994.31, 1002.72
08/04/09, 998.16, 1007.12, 996.68, 1005.65
08/03/09, 998.22, 1003.61, 990.22, 1002.63
07/31/09, 985.70, 993.18, 982.85, 987.48
07/30/09, 987.82, 996.68, 976.01, 986.75
07/29/09, 972.44, 977.76, 968.65, 975.15
07/28/09, 975.18, 982.35, 969.35, 979.62
07/27/09, 978.09, 982.49, 972.29, 982.18
07/24/09, 971.56, 979.79, 965.95, 979.26
07/23/09, 955.35, 979.42, 953.27, 976.29
07/22/09, 948.34, 959.83, 947.75, 954.07
07/21/09, 957.44, 956.53, 943.22, 954.58
07/20/09, 945.10, 951.62, 940.99, 951.13
07/17/09, 940.03, 941.89, 934.65, 940.38
07/16/09, 929.50, 943.96, 927.45, 940.74
07/15/09, 917.63, 933.95, 910.15, 932.68
07/14/09, 901.82, 905.84, 896.50, 905.84
07/13/09, 881.64, 901.05, 875.32, 901.05
07/10/09, 876.06, 883.57, 872.81, 879.13
07/09/09, 885.31, 887.86, 878.45, 882.68
07/08/09, 884.68, 886.80, 869.32, 879.56
07/07/09, 896.94, 898.60, 879.93, 881.03
07/06/09, 889.38, 898.72, 886.36, 898.72
07/02/09, 911.83, 921.24, 896.42, 896.42
07/01/09, 925.03, 931.92, 920.82, 923.33
06/30/09, 926.79, 930.01, 912.86, 919.32
06/29/09, 916.00, 927.99, 916.18, 927.23
06/26/09, 916.00, 922.00, 913.03, 918.90
06/25/09, 897.59, 921.42, 896.27, 920.26
06/24/09, 901.60, 910.85, 896.31, 900.94
06/23/09, 895.12, 898.69, 888.86, 895.10
06/22/09, 910.36, 918.13, 893.04, 893.04
06/19/09, 926.15, 927.09, 915.80, 921.23
06/18/09, 911.73, 921.93, 907.94, 918.37
06/17/09, 911.13, 918.44, 903.78, 910.71
06/16/09, 927.58, 928.00, 911.60, 911.97
06/15/09, 934.87, 942.45, 919.65, 923.72
06/12/09, 939.25, 946.30, 935.66, 946.21
06/11/09, 941.17, 956.23, 939.04, 944.89
06/10/09, 942.73, 949.77, 927.97, 939.15
06/09/09, 943.38, 946.92, 936.15, 942.43
06/08/09, 934.27, 946.33, 926.44, 939.14
06/05/09, 951.97, 951.69, 934.13, 940.09
06/04/09, 935.89, 942.47, 929.32, 942.46
06/03/09, 936.55, 942.51, 923.85, 931.76
06/02/09, 939.87, 949.38, 938.46, 944.74
06/01/09, 932.42, 947.77, 923.26, 942.87
05/29/09, 911.62, 920.02, 903.56, 919.14
05/28/09, 899.68, 909.45, 887.60, 906.83
05/27/09, 911.02, 913.84, 891.87, 893.06
05/26/09, 880.24, 911.76, 881.46, 910.33
05/22/09, 890.65, 896.65, 883.75, 887.00
05/21/09, 892.02, 900.42, 879.61, 888.33
05/20/09, 917.00, 924.60, 901.37, 903.47
05/19/09, 909.03, 916.39, 905.22, 908.13
05/18/09, 893.68, 910.00, 886.07, 909.71
05/15/09, 891.06, 896.97, 878.94, 882.88
05/14/09, 884.77, 898.36, 882.52, 893.07
05/13/09, 894.27, 905.40, 882.80, 883.92
05/12/09, 914.30, 915.57, 896.46, 908.35
05/11/09, 913.36, 922.90, 908.68, 909.24
05/08/09, 919.22, 930.17, 909.03, 929.23
05/07/09, 929.41, 929.58, 901.36, 907.39
05/06/09, 914.48, 920.28, 903.95, 919.53
05/05/09, 904.86, 907.70, 897.34, 903.80
05/04/09, 885.58, 907.85, 879.21, 907.24
05/01/09, 873.00, 880.48, 866.10, 877.52
04/30/09, 882.91, 888.70, 868.51, 872.81
04/29/09, 862.17, 882.06, 856.85, 873.64
04/28/09, 847.89, 864.48, 847.12, 855.16
04/27/09, 854.65, 868.83, 854.65, 857.51
04/24/09, 859.45, 871.80, 853.91, 866.23
04/23/09, 847.15, 852.87, 835.45, 851.92
04/22/09, 841.58, 861.78, 840.57, 843.55
04/21/09, 827.46, 850.09, 826.83, 850.08
04/20/09, 854.15, 868.27, 832.39, 832.39
04/17/09, 870.59, 875.63, 860.87, 869.60
04/16/09, 858.72, 870.35, 847.04, 865.30
04/15/09, 837.66, 852.93, 835.58, 852.06
