underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2004-01-02,SYZ,2005-06-18,1500.000,p,0.00,0.00,0.00,0.00,0,10,379.70,10,383.70,1107.80,1107.80,10,377.40,10,381.40,1108.49,1108.49,0.00,347,0
^SPX,2004-01-02,SPL,2005-12-17,700.000,c,417.00,417.00,410.00,410.00,4,1,410.00,1,413.30,1107.80,1107.80,1,411.50,1,415.50,1108.49,1108.49,415.25,0,0
^SPX,2004-01-02,SPL,2005-12-17,700.000,p,0.00,0.00,0.00,0.00,0,50,9.10,50,11.10,1107.80,1107.80,50,8.90,50,10.90,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,750.000,c,0.00,0.00,0.00,0.00,0,1,365.00,1,369.00,1107.80,1107.80,1,367.20,1,371.20,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,750.000,p,0.00,0.00,0.00,0.00,0,50,12.10,50,15.30,1107.80,1107.80,50,11.90,50,15.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,800.000,c,0.00,0.00,0.00,0.00,0,1,322.00,1,326.00,1107.80,1107.80,1,324.10,1,328.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,800.000,p,17.80,17.80,17.80,17.80,10,50,17.00,50,20.20,1107.80,1107.80,50,16.70,50,19.90,1108.49,1108.49,17.80,0,0
^SPX,2004-01-02,SPL,2005-12-17,850.000,c,0.00,0.00,0.00,0.00,0,1,280.20,1,284.20,1107.80,1107.80,1,282.10,1,286.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,850.000,p,0.00,0.00,0.00,0.00,0,50,22.70,50,26.70,1107.80,1107.80,50,22.30,50,26.30,1108.49,1108.49,0.00,1,0
^SPX,2004-01-02,SPL,2005-12-17,900.000,c,0.00,0.00,0.00,0.00,0,1,239.10,1,243.10,1107.80,1107.80,1,241.10,1,245.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,900.000,p,30.00,30.00,30.00,30.00,2,51,29.50,50,33.50,1107.80,1107.80,1,29.50,50,33.10,1108.49,1108.49,30.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,920.000,c,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,1107.80,1107.80,0,0.00,0,0.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,920.000,p,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,1107.80,1107.80,0,0.00,0,0.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,930.000,c,0.00,0.00,0.00,0.00,0,1,217.40,1,221.40,1107.80,1107.80,1,219.10,1,223.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,930.000,p,0.00,0.00,0.00,0.00,0,1,36.50,1,40.50,1107.80,1107.80,1,36.00,1,40.00,1108.49,1108.49,0.00,15,0
^SPX,2004-01-02,SPL,2005-12-17,950.000,c,0.00,0.00,0.00,0.00,0,1,201.40,1,205.40,1107.80,1107.80,1,203.30,1,207.30,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,950.000,p,0.00,0.00,0.00,0.00,0,1,39.60,1,43.60,1107.80,1107.80,1,39.10,1,43.10,1108.49,1108.49,0.00,1,0
^SPX,2004-01-02,SPL,2005-12-17,995.000,c,0.00,0.00,0.00,0.00,0,1,169.10,1,173.10,1107.80,1107.80,1,170.80,1,174.80,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPL,2005-12-17,995.000,p,50.80,50.80,50.80,50.80,6,1,50.40,1,54.40,1107.80,1107.80,1,49.70,1,53.70,1108.49,1108.49,50.80,2,0
^SPX,2004-01-02,SXG,2005-12-17,1005.000,c,0.00,0.00,0.00,0.00,0,1,162.00,1,166.00,1107.80,1107.80,1,163.70,1,167.70,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXG,2005-12-17,1005.000,p,0.00,0.00,0.00,0.00,0,1,52.90,1,56.90,1107.80,1107.80,1,52.20,1,56.20,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXG,2005-12-17,1050.000,c,0.00,0.00,0.00,0.00,0,1,132.30,1,136.30,1107.80,1107.80,1,133.80,1,137.80,1108.49,1108.49,0.00,768,0
^SPX,2004-01-02,SXG,2005-12-17,1050.000,p,65.10,65.10,65.10,65.10,1,1,66.30,1,70.30,1107.80,1107.80,1,65.40,1,69.40,1108.49,1108.49,65.10,1866,0
^SPX,2004-01-02,SXG,2005-12-17,1100.000,c,105.00,105.00,105.00,105.00,2,1,103.20,1,107.20,1107.80,1107.80,1,104.60,1,108.60,1108.49,1108.49,105.00,1009,0
^SPX,2004-01-02,SXG,2005-12-17,1100.000,p,83.10,83.10,83.10,83.10,1,1,85.10,1,89.10,1107.80,1107.80,1,84.10,1,88.10,1108.49,1108.49,83.10,608,0
^SPX,2004-01-02,SXG,2005-12-17,1150.000,c,80.30,80.30,80.30,80.30,1,1,77.10,1,81.10,1107.80,1107.80,1,78.30,1,82.30,1108.49,1108.49,80.30,550,0
^SPX,2004-01-02,SXG,2005-12-17,1150.000,p,0.00,0.00,0.00,0.00,0,1,106.90,1,110.90,1107.80,1107.80,1,105.60,1,109.60,1108.49,1108.49,0.00,2,0
^SPX,2004-01-02,SXG,2005-12-17,1200.000,c,62.30,62.30,62.30,62.30,100,1,55.90,1,59.90,1107.80,1107.80,1,56.90,1,60.90,1108.49,1108.49,62.30,1,0
^SPX,2004-01-02,SXG,2005-12-17,1200.000,p,136.90,136.90,136.90,136.90,7,1,133.60,1,137.60,1107.80,1107.80,1,132.10,1,136.10,1108.49,1108.49,136.90,0,0
^SPX,2004-01-02,SXG,2005-12-17,1250.000,c,0.00,0.00,0.00,0.00,0,50,39.10,50,43.10,1107.80,1107.80,50,39.90,50,43.90,1108.49,1108.49,0.00,400,0
^SPX,2004-01-02,SXG,2005-12-17,1250.000,p,164.00,167.50,164.00,167.50,340,1,164.60,1,168.60,1107.80,1107.80,1,163.00,1,167.00,1108.49,1108.49,164.41,0,0
^SPX,2004-01-02,SXG,2005-12-17,1300.000,c,0.00,0.00,0.00,0.00,0,50,26.30,50,30.30,1107.80,1107.80,50,26.90,50,30.90,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXG,2005-12-17,1300.000,p,0.00,0.00,0.00,0.00,0,1,199.70,1,203.70,1107.80,1107.80,1,197.90,1,201.90,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXG,2005-12-17,1325.000,c,0.00,0.00,0.00,0.00,0,50,20.70,50,24.70,1107.80,1107.80,50,21.20,50,25.20,1108.49,1108.49,0.00,15,0
^SPX,2004-01-02,SXG,2005-12-17,1325.000,p,0.00,0.00,0.00,0.00,0,1,218.10,1,222.10,1107.80,1107.80,1,216.20,1,220.20,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXG,2005-12-17,1350.000,c,21.00,21.00,21.00,21.00,2,50,16.70,50,19.90,1107.80,1107.80,50,17.10,50,20.30,1108.49,1108.49,21.00,2,0
^SPX,2004-01-02,SXG,2005-12-17,1350.000,p,0.00,0.00,0.00,0.00,0,1,237.60,1,241.60,1107.80,1107.80,1,235.60,1,239.60,1108.49,1108.49,0.00,6,0
^SPX,2004-01-02,SXG,2005-12-17,1400.000,c,0.00,0.00,0.00,0.00,0,50,10.10,50,13.30,1107.80,1107.80,50,10.10,50,13.30,1108.49,1108.49,0.00,250,0
^SPX,2004-01-02,SXG,2005-12-17,1400.000,p,276.00,283.30,276.00,283.30,12,1,278.60,1,282.60,1107.80,1107.80,1,276.70,1,280.70,1108.49,1108.49,282.08,8,0
